rowid,kepid,kepoi_name,filename
309,9406990,K00937.01,lightcurve_6248_KIC9406990.csv
678,6690082,K01240.01,lightcurve_6249_KIC6690082.csv
2390,8611257,K02931.01,lightcurve_624_KIC8611257.csv
392,8394721,K00152.01,lightcurve_6252_KIC8394721.csv
690,6962977,K01364.01,lightcurve_6253_KIC6962977.csv
3602,9965439,K00722.01,lightcurve_6254_KIC9965439.csv
2655,12404954,K00361.01,lightcurve_6256_KIC12404954.csv
2454,8617363,K02945.01,lightcurve_6258_KIC8617363.csv
2310,5007345,K02406.01,lightcurve_6259_KIC5007345.csv
2489,7019524,K02877.01,lightcurve_6260_KIC7019524.csv
1439,5706966,K01908.01,lightcurve_6261_KIC5706966.csv
2156,8004903,K02594.01,lightcurve_6263_KIC8004903.csv
3563,9884104,K00718.01,lightcurve_6264_KIC9884104.csv
990,10975146,K01300.01,lightcurve_6266_KIC10975146.csv
878,4466677,K01338.01,lightcurve_6267_KIC4466677.csv
577,10118816,K01085.01,lightcurve_6268_KIC10118816.csv
2456,7673192,K02722.01,lightcurve_6269_KIC7673192.csv
3811,6428794,K04054.01,lightcurve_626_KIC6428794.csv
138,5436502,K00834.01,lightcurve_6270_KIC5436502.csv
1693,10212441,K02342.01,lightcurve_6271_KIC10212441.csv
131,5651104,K00840.01,lightcurve_6272_KIC5651104.csv
3424,8557374,K00692.01,lightcurve_6273_KIC8557374.csv
241,7870390,K00898.01,lightcurve_6275_KIC7870390.csv
1281,5289854,K01593.01,lightcurve_6279_KIC5289854.csv
5838,8142787,K04005.01,lightcurve_6280_KIC8142787.csv
1602,10005788,K01940.01,lightcurve_6281_KIC10005788.csv
2787,3446746,K00385.01,lightcurve_6282_KIC3446746.csv
3223,7269974,K00456.01,lightcurve_6283_KIC7269974.csv
3286,7445445,K00567.01,lightcurve_6284_KIC7445445.csv
1041,10080248,K01722.01,lightcurve_6285_KIC10080248.csv
1363,7269493,K01961.01,lightcurve_6287_KIC7269493.csv
896,8742590,K01281.01,lightcurve_6288_KIC8742590.csv
506,5780460,K01005.01,lightcurve_628_KIC5780460.csv
1,10797460,K00752.01,lightcurve_6290_KIC10797460.csv
35,10987985,K00758.01,lightcurve_6292_KIC10987985.csv
2683,5088536,K00282.02,lightcurve_6293_KIC5088536.csv
2193,7879433,K02527.01,lightcurve_6295_KIC7879433.csv
682,10730034,K01305.01,lightcurve_6296_KIC10730034.csv
1558,8167996,K01867.01,lightcurve_6297_KIC8167996.csv
1370,9634821,K02037.01,lightcurve_6298_KIC9634821.csv
3722,10714072,K04024.01,lightcurve_629_KIC10714072.csv
631,9875711,K00956.01,lightcurve_62_KIC9875711.csv
4633,8073705,K03245.01,lightcurve_6301_KIC8073705.csv
2705,11618601,K03022.01,lightcurve_6302_KIC11618601.csv
2427,8681833,K02865.01,lightcurve_6303_KIC8681833.csv
1138,10879038,K01641.01,lightcurve_6304_KIC10879038.csv
234,8150320,K00904.01,lightcurve_6305_KIC8150320.csv
213,7685981,K00893.01,lightcurve_6306_KIC7685981.csv
2447,8884274,K02868.01,lightcurve_6307_KIC8884274.csv
3309,7595157,K00568.01,lightcurve_6308_KIC7595157.csv
3510,9590976,K00710.01,lightcurve_6309_KIC9590976.csv
4279,9100953,K04500.01,lightcurve_630_KIC9100953.csv
777,7831264,K00171.01,lightcurve_6310_KIC7831264.csv
3424,8557374,K00692.01,lightcurve_6312_KIC8557374.csv
906,9271752,K01406.01,lightcurve_6313_KIC9271752.csv
1925,9205938,K02162.01,lightcurve_6314_KIC9205938.csv
273,9166862,K00931.01,lightcurve_6315_KIC9166862.csv
109,10875245,K00117.02,lightcurve_6316_KIC10875245.csv
1569,4056616,K02013.01,lightcurve_6317_KIC4056616.csv
1070,5219234,K01563.01,lightcurve_6318_KIC5219234.csv
4635,4271474,K03324.01,lightcurve_6319_KIC4271474.csv
2542,4831728,K02739.01,lightcurve_631_KIC4831728.csv
2832,9714550,K03048.01,lightcurve_6320_KIC9714550.csv
3007,6850504,K00070.04,lightcurve_6321_KIC6850504.csv
198,7109675,K00872.01,lightcurve_6322_KIC7109675.csv
3084,3239945,K00490.01,lightcurve_6323_KIC3239945.csv
3549,9873254,K00717.01,lightcurve_6325_KIC9873254.csv
109,10875245,K00117.02,lightcurve_6326_KIC10875245.csv
392,8394721,K00152.01,lightcurve_6327_KIC8394721.csv
2962,3328080,K03075.01,lightcurve_6328_KIC3328080.csv
36,11018648,K00759.01,lightcurve_6329_KIC11018648.csv
1845,6871071,K02220.01,lightcurve_6330_KIC6871071.csv
3297,9583881,K00467.01,lightcurve_6331_KIC9583881.csv
2304,10070468,K02628.01,lightcurve_6332_KIC10070468.csv
5052,3561464,K03398.01,lightcurve_6333_KIC3561464.csv
2106,11968463,K02433.01,lightcurve_6336_KIC11968463.csv
271,9141746,K00929.01,lightcurve_6339_KIC9141746.csv
3012,11134879,K00480.01,lightcurve_6340_KIC11134879.csv
2821,11361646,K00330.01,lightcurve_6341_KIC11361646.csv
1236,5301750,K01589.01,lightcurve_6342_KIC5301750.csv
251,8505670,K00912.01,lightcurve_6343_KIC8505670.csv
3463,10386984,K00739.01,lightcurve_6344_KIC10386984.csv
2489,7019524,K02877.01,lightcurve_6345_KIC7019524.csv
2004,3234598,K02413.01,lightcurve_6346_KIC3234598.csv
1467,8257205,K01986.01,lightcurve_6347_KIC8257205.csv
1542,5511081,K01930.01,lightcurve_6348_KIC5511081.csv
1590,9595827,K00217.01,lightcurve_6349_KIC9595827.csv
3452,5374854,K00645.01,lightcurve_634_KIC5374854.csv
2410,9642292,K02946.01,lightcurve_6350_KIC9642292.csv
2930,11442793,K00351.01,lightcurve_6353_KIC11442793.csv
70,12070811,K00785.01,lightcurve_6355_KIC12070811.csv
1614,8240797,K01809.01,lightcurve_6356_KIC8240797.csv
3522,6425957,K00663.01,lightcurve_6358_KIC6425957.csv
2795,11499192,K03120.01,lightcurve_6359_KIC11499192.csv
3907,7046035,K04424.01,lightcurve_6360_KIC7046035.csv
2974,11568987,K00354.01,lightcurve_6361_KIC11568987.csv
3097,9631762,K00588.01,lightcurve_6362_KIC9631762.csv
2147,5339567,K02440.01,lightcurve_6363_KIC5339567.csv
1461,9965957,K01911.01,lightcurve_6364_KIC9965957.csv
144,5456651,K00835.01,lightcurve_6365_KIC5456651.csv
1185,9909735,K01779.01,lightcurve_6366_KIC9909735.csv
3309,7595157,K00568.01,lightcurve_6367_KIC7595157.csv
594,2716853,K01022.01,lightcurve_6368_KIC2716853.csv
690,6962977,K01364.01,lightcurve_6369_KIC6962977.csv
5125,9285265,K03410.01,lightcurve_6371_KIC9285265.csv
3322,10019643,K00471.01,lightcurve_6372_KIC10019643.csv
680,6448890,K01241.01,lightcurve_6373_KIC6448890.csv
117,4913852,K00818.01,lightcurve_6374_KIC4913852.csv
1668,8959839,K02253.01,lightcurve_6375_KIC8959839.csv
3072,9146018,K00584.01,lightcurve_6376_KIC9146018.csv
188,7366258,K00880.01,lightcurve_6377_KIC7366258.csv
2580,5369827,K02690.01,lightcurve_6378_KIC5369827.csv
1642,11758544,K01883.01,lightcurve_6380_KIC11758544.csv
1342,7747425,K01952.04,lightcurve_6382_KIC7747425.csv
3220,7098355,K00454.01,lightcurve_6385_KIC7098355.csv
3288,8397947,K04772.03,lightcurve_6386_KIC8397947.csv
1748,3458028,K02276.01,lightcurve_6387_KIC3458028.csv
5052,3561464,K03398.01,lightcurve_6389_KIC3561464.csv
2155,8212002,K02593.01,lightcurve_6390_KIC8212002.csv
2149,11080405,K02442.01,lightcurve_6391_KIC11080405.csv
1,10797460,K00752.01,lightcurve_6393_KIC10797460.csv
3550,6587002,K00612.01,lightcurve_6394_KIC6587002.csv
2670,6063220,K00305.01,lightcurve_6395_KIC6063220.csv
3411,8480285,K00691.01,lightcurve_6397_KIC8480285.csv
1875,9351316,K02078.01,lightcurve_6398_KIC9351316.csv
1478,9763348,K01852.01,lightcurve_6399_KIC9763348.csv
2976,11621223,K00355.01,lightcurve_639_KIC11621223.csv
234,8150320,K00904.01,lightcurve_63_KIC8150320.csv
901,4275721,K01342.01,lightcurve_6400_KIC4275721.csv
1760,8591693,K02123.01,lightcurve_6401_KIC8591693.csv
182,6849310,K00864.01,lightcurve_6402_KIC6849310.csv
2350,10122538,K02926.01,lightcurve_6404_KIC10122538.csv
1413,6026438,K02045.01,lightcurve_6407_KIC6026438.csv
439,1432789,K00992.01,lightcurve_6408_KIC1432789.csv
1435,7765528,K01840.01,lightcurve_6409_KIC7765528.csv
1868,10874215,K02305.01,lightcurve_640_KIC10874215.csv
3744,8951205,K04099.01,lightcurve_6410_KIC8951205.csv
3223,7269974,K00456.01,lightcurve_6411_KIC7269974.csv
2330,5871985,K02703.01,lightcurve_6412_KIC5871985.csv
3522,6425957,K00663.01,lightcurve_6414_KIC6425957.csv
3607,3541946,K00624.01,lightcurve_6415_KIC3541946.csv
1333,7898352,K01486.01,lightcurve_6418_KIC7898352.csv
3214,9946525,K00398.01,lightcurve_641_KIC9946525.csv
2045,6343170,K02419.01,lightcurve_6420_KIC6343170.csv
5738,8036287,K03984.01,lightcurve_6422_KIC8036287.csv
3039,9941859,K00528.01,lightcurve_6423_KIC9941859.csv
3583,9963524,K00720.01,lightcurve_6424_KIC9963524.csv
310,9415172,K00938.01,lightcurve_6425_KIC9415172.csv
3595,8711794,K00105.01,lightcurve_6426_KIC8711794.csv
421,5880320,K01060.01,lightcurve_6427_KIC5880320.csv
2154,7183745,K02521.01,lightcurve_6428_KIC7183745.csv
3146,9958962,K00593.01,lightcurve_6429_KIC9958962.csv
2892,11019987,K03060.01,lightcurve_642_KIC11019987.csv
2670,6063220,K00305.01,lightcurve_6430_KIC6063220.csv
234,8150320,K00904.01,lightcurve_6432_KIC8150320.csv
1174,9651668,K00183.01,lightcurve_6433_KIC9651668.csv
3189,10973664,K00601.01,lightcurve_6434_KIC10973664.csv
3013,11192998,K00481.01,lightcurve_6435_KIC11192998.csv
174,6587280,K00857.01,lightcurve_6436_KIC6587280.csv
1313,9597806,K01481.01,lightcurve_6437_KIC9597806.csv
1639,9597058,K01819.01,lightcurve_6439_KIC9597058.csv
1925,9205938,K02162.01,lightcurve_643_KIC9205938.csv
2353,5480640,K02707.01,lightcurve_6440_KIC5480640.csv
2456,7673192,K02722.01,lightcurve_6442_KIC7673192.csv
2069,5959719,K02498.01,lightcurve_6445_KIC5959719.csv
3468,8456679,K00102.01,lightcurve_6446_KIC8456679.csv
1967,7802719,K02247.01,lightcurve_6447_KIC7802719.csv
2127,5036705,K02437.01,lightcurve_6448_KIC5036705.csv
6744,7935997,K05447.01,lightcurve_6449_KIC7935997.csv
978,11497958,K01422.01,lightcurve_644_KIC11497958.csv
599,3247268,K01089.01,lightcurve_6450_KIC3247268.csv
3268,5351250,K00408.01,lightcurve_6451_KIC5351250.csv
3199,6291033,K00452.01,lightcurve_6452_KIC6291033.csv
249,8490993,K00911.01,lightcurve_6453_KIC8490993.csv
2068,5364071,K00248.01,lightcurve_6454_KIC5364071.csv
302,9347899,K00935.01,lightcurve_6455_KIC9347899.csv
4633,8073705,K03245.01,lightcurve_6457_KIC8073705.csv
2213,9011825,K02530.01,lightcurve_6458_KIC9011825.csv
1769,9221517,K02281.01,lightcurve_6459_KIC9221517.csv
1687,9071593,K02257.01,lightcurve_645_KIC9071593.csv
1868,10874215,K02305.01,lightcurve_6460_KIC10874215.csv
922,4136466,K01344.01,lightcurve_6461_KIC4136466.csv
2460,11807274,K00262.01,lightcurve_6463_KIC11807274.csv
1275,10748390,K00003.01,lightcurve_6465_KIC10748390.csv
499,3438507,K01204.01,lightcurve_6466_KIC3438507.csv
949,7303287,K01353.01,lightcurve_6467_KIC7303287.csv
3223,7269974,K00456.01,lightcurve_6468_KIC7269974.csv
1998,10024051,K02409.01,lightcurve_6469_KIC10024051.csv
1120,9401997,K01633.01,lightcurve_646_KIC9401997.csv
1478,9763348,K01852.01,lightcurve_6470_KIC9763348.csv
5997,6342333,K02065.01,lightcurve_6471_KIC6342333.csv
1538,7286173,K01862.01,lightcurve_6472_KIC7286173.csv
1952,7120108,K02325.01,lightcurve_6473_KIC7120108.csv
2821,11361646,K00330.01,lightcurve_6474_KIC11361646.csv
3614,7509886,K00678.01,lightcurve_6475_KIC7509886.csv
1799,9661979,K02132.01,lightcurve_6476_KIC9661979.csv
355,5809890,K01050.01,lightcurve_6477_KIC5809890.csv
1581,4939346,K01873.01,lightcurve_6478_KIC4939346.csv
3084,3239945,K00490.01,lightcurve_647_KIC3239945.csv
4617,9031209,K03316.01,lightcurve_6480_KIC9031209.csv
2174,7778767,K02523.01,lightcurve_6481_KIC7778767.csv
162,6191521,K00847.01,lightcurve_6482_KIC6191521.csv
1590,9595827,K00217.01,lightcurve_6484_KIC9595827.csv
1824,4248120,K02216.01,lightcurve_6485_KIC4248120.csv
6104,7742408,K03478.01,lightcurve_6486_KIC7742408.csv
3602,9965439,K00722.01,lightcurve_6487_KIC9965439.csv
5153,7503885,K03417.01,lightcurve_6489_KIC7503885.csv
3141,12058931,K00546.01,lightcurve_648_KIC12058931.csv
83,3114167,K00795.01,lightcurve_6490_KIC3114167.csv
3583,9963524,K00720.01,lightcurve_6491_KIC9963524.csv
2157,8883329,K02595.01,lightcurve_6492_KIC8883329.csv
1658,2989404,K01824.01,lightcurve_6493_KIC2989404.csv
2044,10027247,K02418.01,lightcurve_6494_KIC10027247.csv
1248,8692861,K00172.01,lightcurve_6495_KIC8692861.csv
52,8395660,K00116.01,lightcurve_6496_KIC8395660.csv
1765,10909127,K02200.01,lightcurve_6497_KIC10909127.csv
3293,5444548,K00409.01,lightcurve_6498_KIC5444548.csv
2326,10332213,K02919.01,lightcurve_6499_KIC10332213.csv
4697,12156174,K03260.01,lightcurve_649_KIC12156174.csv
1761,4833421,K00232.01,lightcurve_64_KIC4833421.csv
3526,9597345,K00711.01,lightcurve_6500_KIC9597345.csv
308,11359879,K00128.01,lightcurve_6501_KIC11359879.csv
198,7109675,K00872.01,lightcurve_6502_KIC7109675.csv
2773,7676423,K03113.01,lightcurve_6503_KIC7676423.csv
978,11497958,K01422.01,lightcurve_6504_KIC11497958.csv
35,10987985,K00758.01,lightcurve_6505_KIC10987985.csv
5196,8081239,K03352.01,lightcurve_6506_KIC8081239.csv
259,8226994,K00906.01,lightcurve_6507_KIC8226994.csv
856,4077526,K01336.01,lightcurve_6508_KIC4077526.csv
3358,8344004,K00573.01,lightcurve_6509_KIC8344004.csv
3628,7515212,K00679.01,lightcurve_650_KIC7515212.csv
2605,6265792,K02753.01,lightcurve_6510_KIC6265792.csv
1979,6105462,K02098.01,lightcurve_6513_KIC6105462.csv
3755,7100673,K04032.01,lightcurve_6514_KIC7100673.csv
383,2854914,K01113.01,lightcurve_6515_KIC2854914.csv
3268,5351250,K00408.01,lightcurve_6517_KIC5351250.csv
4511,8636600,K04478.01,lightcurve_6519_KIC8636600.csv
3614,7509886,K00678.01,lightcurve_6521_KIC7509886.csv
2838,11455181,K03131.01,lightcurve_6522_KIC11455181.csv
3940,7596240,K04295.01,lightcurve_6524_KIC7596240.csv
2069,5959719,K02498.01,lightcurve_6526_KIC5959719.csv
2625,6432345,K02757.01,lightcurve_6527_KIC6432345.csv
2885,10982872,K00343.01,lightcurve_6528_KIC10982872.csv
435,3962243,K01203.01,lightcurve_6530_KIC3962243.csv
2959,4175630,K02998.01,lightcurve_6531_KIC4175630.csv
392,8394721,K00152.01,lightcurve_6532_KIC8394721.csv
608,10426656,K01161.01,lightcurve_6533_KIC10426656.csv
3607,3541946,K00624.01,lightcurve_6534_KIC3541946.csv
688,6936909,K01363.01,lightcurve_6535_KIC6936909.csv
377,5956342,K01052.01,lightcurve_6536_KIC5956342.csv
3268,5351250,K00408.01,lightcurve_6537_KIC5351250.csv
5009,6118370,K03458.01,lightcurve_6539_KIC6118370.csv
2883,10878263,K00341.01,lightcurve_6540_KIC10878263.csv
2399,9837661,K02715.01,lightcurve_6542_KIC9837661.csv
1120,9401997,K01633.01,lightcurve_6544_KIC9401997.csv
1323,5474613,K01599.01,lightcurve_6545_KIC5474613.csv
306,9388479,K00936.01,lightcurve_6546_KIC9388479.csv
4701,4736644,K03330.01,lightcurve_6547_KIC4736644.csv
1850,7542813,K02302.01,lightcurve_6548_KIC7542813.csv
5969,8081187,K01951.01,lightcurve_6549_KIC8081187.csv
3247,7977197,K00459.01,lightcurve_654_KIC7977197.csv
3127,2438264,K00440.01,lightcurve_6550_KIC2438264.csv
269,8414716,K00910.01,lightcurve_6551_KIC8414716.csv
6438,6184894,K05245.01,lightcurve_6552_KIC6184894.csv
1310,7703955,K01707.01,lightcurve_6554_KIC7703955.csv
4378,7429240,K04450.01,lightcurve_6556_KIC7429240.csv
1821,7457296,K02213.01,lightcurve_6557_KIC7457296.csv
383,2854914,K01113.01,lightcurve_6558_KIC2854914.csv
2012,6605493,K02559.01,lightcurve_655_KIC6605493.csv
5233,6058816,K03500.01,lightcurve_6560_KIC6058816.csv
2865,10587105,K00339.01,lightcurve_6562_KIC10587105.csv
2697,11554435,K00063.01,lightcurve_6565_KIC11554435.csv
1675,6383785,K00239.02,lightcurve_6566_KIC6383785.csv
2482,5775129,K02802.01,lightcurve_6568_KIC5775129.csv
1067,7841925,K01499.01,lightcurve_6569_KIC7841925.csv
999,11611600,K01424.01,lightcurve_656_KIC11611600.csv
1487,4736569,K01996.01,lightcurve_6570_KIC4736569.csv
1857,10404582,K02147.01,lightcurve_6572_KIC10404582.csv
1267,6310636,K01688.01,lightcurve_6574_KIC6310636.csv
2638,5128673,K02698.01,lightcurve_6577_KIC5128673.csv
22,10601284,K00749.01,lightcurve_6579_KIC10601284.csv
310,9415172,K00938.01,lightcurve_6581_KIC9415172.csv
2598,5185897,K02693.01,lightcurve_6583_KIC5185897.csv
2175,7515762,K02524.01,lightcurve_6584_KIC7515762.csv
1683,8261920,K02174.01,lightcurve_6585_KIC8261920.csv
901,4275721,K01342.01,lightcurve_6586_KIC4275721.csv
432,4061149,K01201.01,lightcurve_6587_KIC4061149.csv
760,11032227,K01440.01,lightcurve_6588_KIC11032227.csv
2353,5480640,K02707.01,lightcurve_6589_KIC5480640.csv
2655,12404954,K00361.01,lightcurve_658_KIC12404954.csv
3538,6442340,K00664.01,lightcurve_6590_KIC6442340.csv
2817,9907129,K03127.01,lightcurve_6592_KIC9907129.csv
4865,6368175,K03503.01,lightcurve_6594_KIC6368175.csv
171,6435936,K00854.01,lightcurve_6595_KIC6435936.csv
3211,5709725,K00555.01,lightcurve_6596_KIC5709725.csv
711,6932987,K01366.01,lightcurve_6598_KIC6932987.csv
5849,11075429,K02198.01,lightcurve_6599_KIC11075429.csv
4044,5177859,K04246.01,lightcurve_659_KIC5177859.csv
302,9347899,K00935.01,lightcurve_6601_KIC9347899.csv
4264,11650401,K04566.01,lightcurve_6602_KIC11650401.csv
3722,10714072,K04024.01,lightcurve_6603_KIC10714072.csv
2344,9451706,K00271.03,lightcurve_6605_KIC9451706.csv
510,10272640,K01074.01,lightcurve_6606_KIC10272640.csv
3120,10656823,K00598.01,lightcurve_6607_KIC10656823.csv
3522,6425957,K00663.01,lightcurve_6608_KIC6425957.csv
1268,6616218,K01692.01,lightcurve_6609_KIC6616218.csv
3311,8008206,K00569.01,lightcurve_660_KIC8008206.csv
1276,11804465,K00020.01,lightcurve_6610_KIC11804465.csv
1502,9411166,K01922.01,lightcurve_6611_KIC9411166.csv
3133,4757437,K00497.01,lightcurve_6612_KIC4757437.csv
1040,7950644,K00192.01,lightcurve_6613_KIC7950644.csv
153,6428700,K00853.01,lightcurve_6614_KIC6428700.csv
2885,10982872,K00343.01,lightcurve_6615_KIC10982872.csv
2623,3545135,K02755.01,lightcurve_6616_KIC3545135.csv
3127,2438264,K00440.01,lightcurve_6618_KIC2438264.csv
2405,10397751,K02859.01,lightcurve_6619_KIC10397751.csv
2580,5369827,K02690.01,lightcurve_661_KIC5369827.csv
3890,9366617,K04215.01,lightcurve_6623_KIC9366617.csv
377,5956342,K01052.01,lightcurve_6624_KIC5956342.csv
3959,9872831,K04230.01,lightcurve_6625_KIC9872831.csv
22,10601284,K00749.01,lightcurve_6626_KIC10601284.csv
2869,11090556,K02977.01,lightcurve_6627_KIC11090556.csv
1082,6869184,K01732.01,lightcurve_6628_KIC6869184.csv
1948,9336200,K02242.01,lightcurve_6630_KIC9336200.csv
1770,6751874,K02282.01,lightcurve_6631_KIC6751874.csv
249,8490993,K00911.01,lightcurve_6633_KIC8490993.csv
1625,11656918,K01945.01,lightcurve_6635_KIC11656918.csv
1717,8612275,K02111.01,lightcurve_6636_KIC8612275.csv
1593,4644952,K01805.01,lightcurve_6637_KIC4644952.csv
1427,9412760,K01977.01,lightcurve_6638_KIC9412760.csv
5488,5437945,K03791.01,lightcurve_6639_KIC5437945.csv
856,4077526,K01336.01,lightcurve_663_KIC4077526.csv
2173,9177629,K02522.01,lightcurve_6640_KIC9177629.csv
4957,8644365,K03384.01,lightcurve_6641_KIC8644365.csv
1349,3657758,K02034.01,lightcurve_6643_KIC3657758.csv
5026,9085563,K03393.01,lightcurve_6644_KIC9085563.csv
828,8564587,K01270.01,lightcurve_6645_KIC8564587.csv
889,3749134,K01212.01,lightcurve_6647_KIC3749134.csv
1,10797460,K00752.01,lightcurve_6649_KIC10797460.csv
5010,2717158,K03459.01,lightcurve_664_KIC2717158.csv
1187,11551692,K01781.01,lightcurve_6651_KIC11551692.csv
3639,8686373,K04066.01,lightcurve_6652_KIC8686373.csv
5170,11241912,K03346.01,lightcurve_6653_KIC11241912.csv
1431,11457726,K02047.01,lightcurve_6654_KIC11457726.csv
1062,6185331,K01727.01,lightcurve_6655_KIC6185331.csv
2186,10813132,K02378.01,lightcurve_6656_KIC10813132.csv
5154,3629330,K03418.01,lightcurve_6657_KIC3629330.csv
392,8394721,K00152.01,lightcurve_6659_KIC8394721.csv
1018,8230616,K01713.02,lightcurve_665_KIC8230616.csv
238,7825899,K00896.01,lightcurve_6660_KIC7825899.csv
801,11600889,K01442.01,lightcurve_6661_KIC11600889.csv
309,9406990,K00937.01,lightcurve_6662_KIC9406990.csv
3445,4914423,K00108.01,lightcurve_6664_KIC4914423.csv
3238,3217264,K00401.01,lightcurve_6665_KIC3217264.csv
1809,12121570,K02290.01,lightcurve_6666_KIC12121570.csv
1082,6869184,K01732.01,lightcurve_6668_KIC6869184.csv
1351,6382217,K02036.01,lightcurve_666_KIC6382217.csv
147,5531576,K00837.01,lightcurve_6674_KIC5531576.csv
2671,6071903,K00306.01,lightcurve_6676_KIC6071903.csv
1492,9573685,K02057.01,lightcurve_6677_KIC9573685.csv
3648,6226908,K04068.01,lightcurve_6678_KIC6226908.csv
241,7870390,K00898.01,lightcurve_6679_KIC7870390.csv
2623,3545135,K02755.01,lightcurve_667_KIC3545135.csv
3488,9458613,K00707.01,lightcurve_6680_KIC9458613.csv
1529,10525027,K02006.01,lightcurve_6682_KIC10525027.csv
299,9334289,K00934.01,lightcurve_6685_KIC9334289.csv
3251,6381846,K00509.01,lightcurve_6687_KIC6381846.csv
1267,6310636,K01688.01,lightcurve_6688_KIC6310636.csv
2356,5175986,K02708.01,lightcurve_6689_KIC5175986.csv
587,9787239,K00952.01,lightcurve_6692_KIC9787239.csv
1272,4770365,K01475.01,lightcurve_6695_KIC4770365.csv
2974,11568987,K00354.01,lightcurve_6696_KIC11568987.csv
2891,8360640,K02982.01,lightcurve_6698_KIC8360640.csv
1916,4249725,K00222.01,lightcurve_6699_KIC4249725.csv
1246,6034945,K01683.01,lightcurve_669_KIC6034945.csv
1117,8082001,K01570.01,lightcurve_6702_KIC8082001.csv
1329,7815744,K01710.01,lightcurve_6703_KIC7815744.csv
1546,10978763,K01931.01,lightcurve_6706_KIC10978763.csv
1333,7898352,K01486.01,lightcurve_6707_KIC7898352.csv
2452,9838468,K02943.01,lightcurve_6708_KIC9838468.csv
2787,3446746,K00385.01,lightcurve_6710_KIC3446746.csv
1110,12020218,K01507.01,lightcurve_6711_KIC12020218.csv
3607,3541946,K00624.01,lightcurve_6712_KIC3541946.csv
1859,6021193,K02148.01,lightcurve_6713_KIC6021193.csv
3084,3239945,K00490.01,lightcurve_6714_KIC3239945.csv
2713,7419318,K00313.01,lightcurve_6716_KIC7419318.csv
2667,6196457,K00285.01,lightcurve_6717_KIC6196457.csv
1421,10328393,K01905.01,lightcurve_6718_KIC10328393.csv
2934,4143755,K00281.01,lightcurve_6719_KIC4143755.csv
153,6428700,K00853.01,lightcurve_671_KIC6428700.csv
2096,11771430,K02582.01,lightcurve_6721_KIC11771430.csv
1588,9973109,K02018.01,lightcurve_6722_KIC9973109.csv
2331,8292840,K00260.02,lightcurve_6723_KIC8292840.csv
2476,12314973,K00279.01,lightcurve_6724_KIC12314973.csv
3345,10460984,K00474.01,lightcurve_6725_KIC10460984.csv
1887,3749978,K02308.01,lightcurve_6726_KIC3749978.csv
567,9775938,K00951.01,lightcurve_6727_KIC9775938.csv
2012,6605493,K02559.01,lightcurve_6728_KIC6605493.csv
3488,9458613,K00707.01,lightcurve_6729_KIC9458613.csv
2024,5621586,K02415.01,lightcurve_6730_KIC5621586.csv
3990,9702006,K04372.01,lightcurve_6732_KIC9702006.csv
1436,11760231,K01841.01,lightcurve_6733_KIC11760231.csv
1236,5301750,K01589.01,lightcurve_6734_KIC5301750.csv
1639,9597058,K01819.01,lightcurve_6736_KIC9597058.csv
1018,8230616,K01713.02,lightcurve_6738_KIC8230616.csv
3345,10460984,K00474.01,lightcurve_673_KIC10460984.csv
1,10797460,K00752.01,lightcurve_6740_KIC10797460.csv
939,10790387,K01288.01,lightcurve_6741_KIC10790387.csv
878,4466677,K01338.01,lightcurve_6742_KIC4466677.csv
1675,6383785,K00239.02,lightcurve_6743_KIC6383785.csv
3021,8565266,K00578.01,lightcurve_6744_KIC8565266.csv
2853,2716801,K03053.01,lightcurve_6745_KIC2716801.csv
2460,11807274,K00262.01,lightcurve_6749_KIC11807274.csv
2788,5695396,K00283.01,lightcurve_6750_KIC5695396.csv
1435,7765528,K01840.01,lightcurve_6751_KIC7765528.csv
1996,4914566,K02635.01,lightcurve_6752_KIC4914566.csv
1511,3239671,K02066.01,lightcurve_6753_KIC3239671.csv
471,6362874,K01128.01,lightcurve_6754_KIC6362874.csv
1342,7747425,K01952.04,lightcurve_6755_KIC7747425.csv
1801,10531955,K02208.01,lightcurve_6757_KIC10531955.csv
1614,8240797,K01809.01,lightcurve_6759_KIC8240797.csv
2991,8037145,K00520.03,lightcurve_6760_KIC8037145.csv
2047,11752632,K02492.01,lightcurve_6761_KIC11752632.csv
1762,8282651,K02193.01,lightcurve_6763_KIC8282651.csv
1117,8082001,K01570.01,lightcurve_6766_KIC8082001.csv
234,8150320,K00904.01,lightcurve_6767_KIC8150320.csv
2498,12008872,K02729.01,lightcurve_6768_KIC12008872.csv
1719,7207061,K02113.01,lightcurve_6769_KIC7207061.csv
234,8150320,K00904.01,lightcurve_676_KIC8150320.csv
5326,2581554,K03835.01,lightcurve_6770_KIC2581554.csv
5221,6368230,K03356.01,lightcurve_6771_KIC6368230.csv
788,4076098,K01323.01,lightcurve_6772_KIC4076098.csv
2332,9730163,K02704.01,lightcurve_6773_KIC9730163.csv
863,9455556,K01396.01,lightcurve_6775_KIC9455556.csv
1932,11495458,K02318.01,lightcurve_6777_KIC11495458.csv
1248,8692861,K00172.01,lightcurve_6778_KIC8692861.csv
965,10874614,K00017.01,lightcurve_677_KIC10874614.csv
2912,6636320,K02989.01,lightcurve_6780_KIC6636320.csv
1568,9839821,K02012.01,lightcurve_6781_KIC9839821.csv
2807,3733628,K00387.01,lightcurve_6782_KIC3733628.csv
3526,9597345,K00711.01,lightcurve_6783_KIC9597345.csv
