pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_teff,st_logg,st_rad,pl_orbpererr1,pl_orbpererr2,pl_trandurherr1,pl_trandurherr2,pl_trandeperr1,pl_trandeperr2,pl_radeerr1,pl_radeerr2,pl_insolerr1,pl_insolerr2,pl_eqterr1,pl_eqterr2,st_tmagerr1,st_tmagerr2,st_disterr1,st_disterr2,st_tefferr1,st_tefferr2,st_loggerr1,st_loggerr2,st_raderr1,st_raderr2,st_dist,st_pmra,st_pmdec,tfopwg_disp
2.9776446,2.962,13022.0,14.4339,758.324,1461.0,10.4293,5703.0,4.25824,1.22,8e-07,-8e-07,0.099,-0.099,123.052,-123.052,0.765765,-0.765765,,,,,0.006,-0.006,3.038,-3.038,188.0,-188.0,0.298282,-0.298282,0.06,-0.06,197.996,-16.778,-31.803,KP
3.9502008,4.444,13914.0,20.5357,1009.38,1570.0,9.6433,6153.0,4.18077,1.71,2.6e-06,-2.6e-06,0.046,-0.046,95.9899,-95.9899,0.899664,-0.899664,,,,,0.006,-0.006,2.4835,-2.4835,,,,,0.07,-0.07,211.211,26.376,-44.947,KP
2.9776152,3.25697,43218.11168,26.88423,873.27,1386.5,15.7114,5740.0,4.29219,1.28,9.78e-05,-9.78e-05,0.030226,-0.030226,416.72778,-416.72778,0.196978,-0.196978,,,,,0.023,-0.023,,,,,,,,,,,,FP
3.5544026,2.0550535,10164.87534,13.200677,515.0014435,1214.987644,11.5803,5639.0,4.37172,1.11499,2e-06,-2e-06,0.0377042,-0.0377042,290.74887,-290.74887,0.7620152,-0.7620152,,,,,0.006,-0.006,2.937,-2.937,188.0,-188.0,2.00387,-2.00387,0.0591758,-0.0591758,290.198,-27.094,-30.897,KP
12.8379689,9.8464123,10539.01928,25.4886382,374.129,1225.0,11.7106,5765.0,4.34773,2.4494,0.0031236,-0.0031236,0.1878411,-0.1878411,361.00934,-361.00934,1.376776,-1.376776,,,,,0.006,-0.006,10.696,-10.696,189.0,-189.0,2.00358,-2.00358,0.11699,-0.11699,703.878,1.679,32.797,FP
3.9228016,1.8736007,31510.90049,13.3368705,91.167589,788.0973496,13.6699,4444.0,4.438,0.6983,1.22e-05,-1.22e-05,0.0798146,-0.0798146,1047.8658,-1047.8658,0.4312808,-0.4312808,,,,,0.006,-0.006,3.806,-3.806,168.0,-168.0,,,,,300.67,3.827,4.878,CP
13.9428705,3.7522756,1015.395543,2.4233421,28.0927293,587.1759148,10.6339,5206.0,4.63095,0.741671,5.85e-05,-5.85e-05,0.6019145,-0.6019145,87.93079,-87.93079,1.1757723,-1.1757723,,,,,0.006,-0.006,0.408,-0.408,183.0,-183.0,0.280579,-0.280579,0.0479724,-0.0479724,107.356,20.031,42.175,PC
0.6047392,1.0403847,1027.683348,1.8625587,528.0253155,1222.59731,11.1186,4046.0,4.60963,0.580337,5.6e-06,-5.6e-06,0.2214539,-0.2214539,64.46101,-64.46101,1.4926332,-1.4926332,,,,,0.007,-0.007,0.09435,-0.09435,170.0,-170.0,0.230678,-0.230678,0.0172756,-0.0172756,61.4592,-99.737,-59.95,CP
2.5495611,2.6173308,14921.40219,12.9171288,757.1284067,1337.864515,11.2474,5659.0,4.44653,1.03997,7e-07,-7e-07,0.0193336,-0.0193336,81.960434,-81.960434,0.6510275,-0.6510275,,,,,0.006,-0.006,2.1455,-2.1455,,,,,0.0519397,-0.0519397,248.46,5.382,-38.112,KP
1.6062693,1.9561305,16725.30193,12.6436029,844.2700581,1374.801814,13.461,5192.0,4.4617,0.984326,1e-06,-1e-06,0.0446816,-0.0446816,216.14401,-216.14401,0.3239791,-0.3239791,,,,,0.006,-0.006,3.3225,-3.3225,182.0,-182.0,2.00368,-2.00368,,,463.683,-22.788,9.977,PC
0.5182425,0.8565249,831.8920424,1.3485121,255.1405815,1019.329598,10.1165,3325.0,4.88693,0.390989,4.2e-06,-4.2e-06,0.0753501,-0.0753501,40.76848,-40.76848,0.0900143,-0.0900143,,,,,0.007,-0.007,0.0192,-0.0192,102.0,-102.0,0.098941,-0.098941,0.0117402,-0.0117402,20.373,424.414,-1230.62,CP
3.1644075,2.0576293,5603.463547,14.8814743,2206.155048,1747.949001,13.1284,6519.0,4.22068,1.7234,1.22e-05,-1.22e-05,0.2198119,-0.2198119,592.0081,-592.0081,1.1265037,-1.1265037,,,,,0.006,-0.006,45.91,-45.91,194.0,-194.0,,,,,1179.27,-1.479,-2.677,PC
3.0440541,2.5984575,22236.01654,12.1086799,315.9871326,1075.318454,13.163,5523.0,4.52192,0.809868,4.3e-06,-4.3e-06,0.0611654,-0.0611654,490.51093,-490.51093,0.2679916,-0.2679916,,,,,0.01,-0.01,8.339,-8.339,,,,,,,421.855,3.479,-10.313,KP
3.9652485,1.0112593,3680.754444,1.2305102,5.2829448,386.6684768,12.7067,3296.0,4.96636,0.199988,1.22e-05,-1.22e-05,0.5740471,-0.5740471,458.06815,-458.06815,1.0583848,-1.0583848,,,,,0.007,-0.007,0.0541,-0.0541,64.0,-64.0,0.407584,-0.407584,0.0059812,-0.0059812,25.559,-270.293,-69.552,PC
2.98278,3.109528,6136.231662,11.467011,,,11.5247,6027.0,4.29978,1.23975,0.000442,-0.000442,0.110696,-0.110696,315.89865,-315.89865,11.475316,-11.475316,,,,,0.006,-0.006,,,192.0,-192.0,2.0042,-2.0042,1.23975,-1.23975,354.05,-5.214,-5.918,PC
16.3469053,3.5865698,2212.425725,3.5059571,8.9995944,441.7489067,11.8835,4310.0,4.57345,0.649613,5.04e-05,-5.04e-05,0.2242998,-0.2242998,107.20914,-107.20914,0.3785092,-0.3785092,,,,,0.006,-0.006,0.25385,-0.25385,173.0,-173.0,0.230511,-0.230511,0.0616131,-0.0616131,100.248,-10.282,45.685,PC
12.9802953,2.5034417,2407.260867,2.4241912,4.7341229,376.2093904,12.0936,3614.0,4.81257,0.491323,3.43e-05,-3.43e-05,0.8578907,-0.8578907,199.78712,-199.78712,1.6760336,-1.6760336,,,,,0.007,-0.007,0.125,-0.125,64.0,-64.0,0.359456,-0.359456,0.0146852,-0.0146852,68.9109,-82.691,-290.716,PC
1.3484961,2.4074261,18463.76367,15.8824638,2706.960623,1839.671304,12.2851,6346.0,4.38484,1.14759,6e-07,-6e-07,0.0218727,-0.0218727,122.78925,-122.78925,0.8602182,-0.8602182,,,,,0.006,-0.006,12.174,-12.174,,,,,0.061613,-0.061613,494.182,1.031,-17.577,KP
3.2541181,4.341,13620.0,14.9476,1436.45,,11.6577,6102.0,4.28649,1.28,8e-07,-8e-07,0.018,-0.018,0.118046,-0.118046,,,,,,,0.006,-0.006,,,193.0,-193.0,2.00486,-2.00486,,,444.066,1.584,17.711,APC
3.7178828,5.5277827,4864.840513,14.6986197,1925.142617,1689.411619,12.2303,5818.0,4.33787,2.0840001,4.1e-06,-4.1e-06,0.1120406,-0.1120406,79.77315,-79.77315,0.8573183,-0.8573183,,,,,0.006,-0.006,11.06,-11.06,190.0,-190.0,2.00353,-2.00353,0.106131,-0.106131,736.397,16.867,-14.683,PC
9.30992,3.464,2220.0,14.2968,215.208,1067.0,9.4142,6907.0,3.63,3.09,0.00209,-0.00209,0.232,-0.232,1.39456,-1.39456,0.777875,-0.777875,,,,,0.006,-0.006,5.019,-5.019,135.5,-135.5,0.09,-0.09,0.14,-0.14,416.25,-5.338,-9.267,FP
1.15395,2.236,1550.0,5.48364,3534.3,2148.0,10.4613,6093.0,4.2,1.4,0.00017,-0.00017,0.103,-0.103,1.67219,-1.67219,0.324737,-0.324737,,,,,0.006,-0.006,1.98,-1.98,131.0,-131.0,0.08,-0.08,0.07,-0.07,240.901,-23.549,-45.079,FA
4.73703,3.902,2410.0,25.7144,53821.0,4243.0,10.3918,11600.0,4.13,2.48,0.00453,-0.00453,0.481,-0.481,1380.87,-1380.87,10.2479,-10.2479,,,,,0.01,-0.01,35.06,-35.06,368.2,-368.2,0.07,-0.07,0.13,-0.13,778.127,-10.161,-5.871,FP
2.76676,2.6872178,14947.43878,12.2867389,505.8840075,1209.574123,13.2366,5346.0,4.48823,0.984866,2.5e-06,-2.5e-06,0.0726354,-0.0726354,290.84625,-290.84625,0.3063938,-0.3063938,,,,,0.007,-0.007,9.1275,-9.1275,,,,,,,513.011,1.053,-9.881,KP
2.19296,4.586,4933.74,22.7769,31883.5,3722.0,10.0196,7009.8,3.6,2.95,0.0003,-0.0003,0.079,-0.079,704.212,-704.212,8.69015,-8.69015,,,,,0.006,-0.006,11.2155,-11.2155,184.2,-184.2,0.61,-0.61,0.16,-0.16,566.502,5.989,2.514,FP
1.725841,3.674,2710.0,15.0024,50469.2,4175.0,9.3529,7348.0,3.9,2.39,1.65e-05,-1.65e-05,0.322,-0.322,181.13,-181.13,3.57813,-3.57813,,,,,0.006,-0.006,3.7845,-3.7845,133.8,-133.8,0.09,-0.09,0.09,-0.09,321.671,-4.775,-15.261,PC
1.1923,3.119,3730.0,30.666,40771.2,3958.0,9.0039,6534.0,3.95,2.04,3e-05,-3e-05,0.024,-0.024,297.774,-297.774,4.10377,-4.10377,,,,,0.006,-0.006,1.7045,-1.7045,136.4,-136.4,0.09,-0.09,0.09,-0.09,209.919,-49.039,-21.072,FP
11.47606,6.083,3050.0,,,,10.0067,,,,0.00162,-0.00162,0.44,-0.44,1149.79,-1149.79,,,,,,,0.168,-0.168,633.01,-633.01,,,,,,,1710.22,-3.135,-4.442,FP
0.5971314,0.468,910.0,9.08382,1596.43,1760.0,9.9806,7710.0,3.98,2.28,1.4e-06,-1.4e-06,0.109,-0.109,12.7147,-12.7147,0.96597,-0.96597,,,,,0.007,-0.007,9.675,-9.675,140.2,-140.2,0.08,-0.08,0.09,-0.09,426.003,-2.718,-4.896,APC
1.4821386,2.1867078,2102.65683,13.7339261,18197.13545,2962.241804,10.4291,7066.0,3.78,2.6647301,1.4e-06,-1.4e-06,0.0338256,-0.0338256,30.643518,-30.643518,0.5647548,-0.5647548,,,,,0.006,-0.006,7.7425,-7.7425,133.7,-133.7,0.09,-0.09,0.10601,-0.10601,582.521,-4.136,11.358,PC
0.9209526,1.8602735,360.8801529,5.7349089,32740.36294,3430.762244,10.11,6553.0,3.65,2.8908899,0.0001855,-0.0001855,0.4647613,-0.4647613,42.466145,-42.466145,4.2950416,-4.2950416,,,,,0.006,-0.006,5.048,-5.048,136.4,-136.4,0.09,-0.09,0.125277,-0.125277,490.288,-21.883,19.084,FP
9.188506,2.492,460.0,2.16591,63.4589,786.0,8.7215,5876.0,4.48,0.98,2.88e-05,-2.88e-05,0.153,-0.153,0.427735,-0.427735,0.121765,-0.121765,,,,,0.006,-0.006,0.14855,-0.14855,124.0,-124.0,0.08,-0.08,0.04,-0.04,79.5561,-50.359,-6.874,CP
13.9028391,2.1264429,647.2701039,2.6136848,77.4841883,756.6987586,8.7215,5876.0,4.48,0.983215,0.0013871,-0.0013871,0.4109736,-0.4109736,70.93129,-70.93129,1.333298,-1.333298,,,,,0.006,-0.006,0.14855,-0.14855,124.0,-124.0,0.08,-0.08,0.0449925,-0.0449925,79.5561,-50.359,-6.874,CP
10.1826983,2.8275109,667.4752458,3.0538057,198.394783,957.1991659,8.7581,6153.0,4.34814,1.14582,1.29e-05,-1.29e-05,0.2582998,-0.2582998,45.255642,-45.255642,0.7958977,-0.7958977,,,,,0.006,-0.006,0.266,-0.266,194.0,-194.0,0.271419,-0.271419,0.0509699,-0.0509699,105.096,-18.776,-18.086,CP
6.441006,1.812,914.0,2.56374,87.8902,853.0,7.3661,4867.0,4.438,0.8,6e-06,-6e-06,0.505,-0.505,46.8059,-46.8059,0.19448,-0.19448,,,,,0.006,-0.006,0.0179,-0.0179,179.0,-179.0,,,0.06,-0.06,23.606,224.864,-186.625,CP
3.1743504,2.751086,15457.32476,14.9172256,718.9096994,1320.651823,11.6714,5943.0,4.42524,1.15706,1.7e-06,-1.7e-06,0.0309315,-0.0309315,155.05025,-155.05025,0.8283901,-0.8283901,,,,,0.006,-0.006,2.912,-2.912,,,,,0.0633669,-0.0633669,342.14,-22.309,-4.893,KP
20.0731588,3.8449215,1152.964546,4.0506906,69.3993155,736.1368293,10.5135,6033.0,4.37,1.14849,8.61e-05,-8.61e-05,0.5039405,-0.5039405,68.35146,-68.35146,1.0627592,-1.0627592,,,,,0.006,-0.006,1.1895,-1.1895,129.5,-129.5,0.08,-0.08,0.0522613,-0.0522613,205.43,-0.23,1.169,FP
2.66903,1.548,3110.0,9.36823,429.86,1268.0,10.5891,5803.5,4.07,1.56,1e-05,-1e-05,0.285,-0.285,1.55398,-1.55398,0.500837,-0.500837,,,,,0.006,-0.006,1.538,-1.538,120.9,-120.9,0.08,-0.08,0.08,-0.08,262.794,16.363,-5.515,FP
6.63371,2.122,1555.34,2.75375,22.9987,610.0,10.5652,4138.1,4.54,0.63,0.00059,-0.00059,0.26,-0.26,2.04117,-2.04117,0.16093,-0.16093,,,,,0.006,-0.006,0.07515,-0.07515,94.2,-94.2,0.12,-0.12,0.03,-0.03,58.0624,-33.273,-100.013,FP
2.94308,4.073,4490.0,45.3525,2533.34,1976.0,10.5598,4437.0,,3.13,1e-05,-1e-05,0.128,-0.128,1332.09,-1332.09,,,,,,,0.007,-0.007,3.4725,-3.4725,124.0,-124.0,,,,,320.212,17.057,-25.094,PC
341.2811281,6.303026,972.5797241,4.7531892,121.1597998,846.173434,7.5622,6058.6,4.2,1.39203,0.0045871,-0.0045871,0.2728898,-0.2728898,54.08448,-54.08448,0.3291192,-0.3291192,,,,,0.006,-0.006,0.6784,-0.6784,110.5,-110.5,0.08,-0.08,0.060098,-0.060098,70.0154,147.495,-42.057,FP
10.8680523,2.375,1553.0,2.90726,20.7383,594.0,10.2809,4664.0,4.55,0.76,3.8e-05,-3.8e-05,0.645,-0.645,109.838,-109.838,0.252816,-0.252816,,,,,0.006,-0.006,0.18475,-0.18475,125.9,-125.9,0.09,-0.09,0.06,-0.06,79.5225,-18.368,8.978,PC
11.1149,2.26,900.0,14.7645,21.9713,603.0,10.0717,5042.0,,4.94,0.00295,-0.00295,0.45,-0.45,3.59699,-3.59699,,,,,,,0.006,-0.006,12.2925,-12.2925,122.0,-122.0,,,,,523.425,10.476,-8.299,PC
4.0782392,4.8475616,6046.695969,13.898174,1619.008123,1617.82673,10.0068,6501.0,4.08,1.74836,1.7e-06,-1.7e-06,0.0254922,-0.0254922,29.462303,-29.462303,0.6260191,-0.6260191,,,,,0.006,-0.006,2.017,-2.017,138.9,-138.9,0.09,-0.09,0.0780452,-0.0780452,281.314,9.065,2.896,CP
7.14386,1.467,11146.4,22.1531,,,9.941,7860.0,4.15,1.91,0.00054,-0.00054,0.223,-0.223,53.8514,-53.8514,1.97652,-1.97652,,,,,0.006,-0.006,7.204,-7.204,220.0,-220.0,0.07,-0.07,0.11,-0.11,417.08,6.355,-13.85,FP
7.04083,2.979,1580.0,8.46404,852.336,1505.0,9.7906,5317.0,4.49,0.91,3e-05,-3e-05,0.235,-0.235,458.747,-458.747,2.20234,-2.20234,,,,,0.006,-0.006,0.2185,-0.2185,65.7,-65.7,0.08,-0.08,0.05,-0.05,102.238,58.003,-33.25,FP
2.1061569,1.4688934,12142.22385,13.086872,691.8428073,1308.041753,13.183,5380.0,4.4337,0.940697,2.6e-06,-2.6e-06,0.056278,-0.056278,514.4283,-514.4283,2.512208,-2.512208,,,,,0.006,-0.006,3.896,-3.896,,,,,,,508.842,2.894,4.911,KP
2.4545635,2.321,4248.0,11.1276,2162.73,1899.0,9.6789,6610.0,4.15,1.64,1e-06,-1e-06,0.262,-0.262,54.2672,-54.2672,0.467151,-0.467151,,,,,0.006,-0.006,2.659,-2.659,128.4,-128.4,0.08,-0.08,0.07,-0.07,243.838,3.879,-6.843,FP
11.4756978,0.808,8341.0,14.1098,11.4585,512.0,9.3871,7262.0,4.0,2.13,8.85e-05,-8.85e-05,0.521,-0.521,2131.75,-2131.75,4.18181,-4.18181,,,,,0.006,-0.006,4.28,-4.28,134.8,-134.8,0.08,-0.08,0.08,-0.08,312.461,15.517,-8.387,FP
2.78186,2.456,490.0,4.92567,1323.21,1680.0,9.5162,6819.0,3.92,2.21,0.0005,-0.0005,0.428,-0.428,1.16068,-1.16068,0.331864,-0.331864,,,,,0.006,-0.006,1.9425,-1.9425,137.6,-137.6,0.09,-0.09,0.09,-0.09,292.085,-5.215,-8.358,FP
6.4410082,1.798,7076.0,4.59203,8.2114,471.0,9.66865,3469.0,4.71,0.53,6.6e-06,-6.6e-06,0.304,-0.304,288.828,-288.828,0.175872,-0.175872,,,,,0.007,-0.007,0.05215,-0.05215,157.0,-157.0,0.01,-0.01,0.02,-0.02,23.8853,247.896,-157.626,FP
2.4887726,2.632,4852.0,,773.3029498,1344.953181,8.1129,8048.0,4.438,,1.4e-06,-1.4e-06,0.07,-0.07,79.8358,-79.8358,,,,,,,0.006,-0.006,,,,,,,,,174.475,4.3,12.5,APC
4.45199,2.109,8483.38,15.8858,1013.74,1571.0,10.526,6708.3,4.2,1.57,0.00035,-0.00035,0.087,-0.087,2082.29,-2082.29,7.89042,-7.89042,,,,,0.006,-0.006,8.103,-8.103,119.7,-119.7,0.09,-0.09,0.06,-0.06,359.215,-3.758,-12.916,APC
5.0100708,2.0644756,409.4812214,2.3107394,210.6631712,971.6657708,9.5268,5551.0,4.46214,0.906282,1.35e-05,-1.35e-05,0.184039,-0.184039,41.617928,-41.617928,0.1963706,-0.1963706,,,,,0.006,-0.006,0.24735,-0.24735,187.0,-187.0,0.371807,-0.371807,0.048892,-0.048892,94.4178,10.497,-3.836,PC
2.2281625,2.015,630.0,2.56778,702.927,1434.0,10.4055,5731.0,4.43,1.02,1.51e-05,-1.51e-05,0.28,-0.28,1.19719,-1.19719,0.178594,-0.178594,,,,,0.006,-0.006,0.913,-0.913,132.8,-132.8,0.08,-0.08,0.05,-0.05,167.598,-15.32,-38.643,PC
4.13812,3.911,5560.0,,613.964,1386.0,10.5084,4898.4,,,0.00036,-0.00036,0.49,-0.49,2.56649,-2.56649,,,,,,,0.006,-0.006,,,88.7,-88.7,,,,,,-0.54,-5.003,FP
10.95663,3.588,3830.0,23.9726,619.065,1389.0,10.5024,6456.0,3.92,2.07,0.00203,-0.00203,0.259,-0.259,1477.42,-1477.42,8.82147,-8.82147,,,,,0.006,-0.006,7.0305,-7.0305,127.2,-127.2,0.09,-0.09,0.1,-0.1,421.518,19.136,-29.092,APC
2.4997996,2.865171,14621.20596,13.8516093,907.8624196,1399.989438,11.6035,5650.0,4.28867,1.13732,4e-07,-4e-07,0.0097803,-0.0097803,38.342907,-38.342907,0.7051293,-0.7051293,,,,,0.006,-0.006,2.004,-2.004,,,,,0.0577764,-0.0577764,302.448,21.126,16.543,KP
1.66226,3.321,6030.0,13.3343,7149.89,2561.0,10.4063,7301.0,4.23,1.64,,,0.084,-0.084,0.893586,-0.893586,0.611171,-0.611171,,,,,0.006,-0.006,9.084,-9.084,141.5,-141.5,0.08,-0.08,0.07,-0.07,386.323,11.184,3.978,FP
4.07611,2.062,1454.18,,,,11.0605,,,,0.002,-0.002,0.503,-0.503,5.36746,-5.36746,,,,,,,0.006,-0.006,7.02,-7.02,,,,,,,338.644,2.307,-2.24,FP
3.6245513,3.042,1299.0,4.3503,919.571,,10.2934,6317.0,,1.38,1.18e-05,-1.18e-05,0.599,-0.599,70.8579,-70.8579,,,,,,,0.007,-0.007,,,,,,,,,249.826,4.1,-24.9,FP
1.20928,1.886,11883.8,15.1764,,,10.2398,5159.8,4.23,1.27,2e-05,-2e-05,0.025,-0.025,825.818,-825.818,4.0994,-4.0994,,,,,0.006,-0.006,2.2055,-2.2055,156.3,-156.3,0.08,-0.08,0.07,-0.07,161.932,-20.519,1.569,APC
3.5187707,2.408,5634.0,14.0061,2000.01,1863.0,7.2235,6690.0,4.24,1.49,9.4e-06,-9.4e-06,0.36,-0.36,2587.51,-2587.51,2.57585,-2.57585,,,,,0.006,-0.006,0.60865,-0.60865,119.9,-119.9,0.09,-0.09,0.07,-0.07,75.7145,57.283,-119.195,APC
0.7724825,1.3744974,211.3168519,4.1624907,60276.50005,3996.287792,8.0465,8271.0,3.95,2.5027299,6.8e-06,-6.8e-06,0.1910592,-0.1910592,14.352041,-14.352041,0.5104,-0.5104,,,,,0.006,-0.006,4.3795,-4.3795,143.9,-143.9,0.07,-0.07,0.0856759,-0.0856759,237.593,11.24,6.895,PC
1.6268695,3.231,1502.0,2.36498,1946.23,1850.0,10.3579,5034.0,4.64,0.73,4.6e-06,-4.6e-06,0.308,-0.308,48.6699,-48.6699,0.148538,-0.148538,,,,,0.006,-0.006,0.44215,-0.44215,48.8,-48.8,0.08,-0.08,0.04,-0.04,97.8115,6.138,10.755,FP
2.32439,4.453,2704.18,,68217.5,4502.0,7.3163,8268.5,3.93,,0.00021,-0.00021,0.059,-0.059,165.431,-165.431,,,,,,,0.006,-0.006,2.084,-2.084,268.2,-268.2,0.07,-0.07,,,177.741,1.909,-0.117,FP
13.5499,1.795,1180.0,6.24633,31.6652,660.0,9.7298,6209.0,4.09,1.63,0.00564,-0.00564,0.72,-0.72,19.1341,-19.1341,0.838277,-0.838277,,,,,0.006,-0.006,3.137,-3.137,131.0,-131.0,0.08,-0.08,0.08,-0.08,222.529,17.105,-55.58,FP
4.43651,3.365,1520.0,19.9664,8233.41,2653.0,8.7823,7101.9,3.91,2.32,0.00101,-0.00101,0.269,-0.269,594.271,-594.271,6.34495,-6.34495,,,,,0.007,-0.007,2.905,-2.905,165.9,-165.9,0.1,-0.1,0.15,-0.15,247.414,17.883,-14.764,FP
3.372877,2.63426,17163.60419,14.201803,615.165921,1270.187448,12.1893,6050.0,4.45061,1.02,0.000147,-0.000147,0.043644,-0.043644,212.40587,-212.40587,0.154789,-0.154789,,,,,0.006,-0.006,7.508,-7.508,,,,,,,448.637,-0.71,-14.516,KP
8.34998,1.836,16680.0,11.1424,19.9348,588.0,10.1429,4236.0,4.52,0.74,1e-05,-1e-05,0.061,-0.061,15.1352,-15.1352,1.06327,-1.06327,,,,,0.006,-0.006,0.16955,-0.16955,122.3,-122.3,0.1,-0.1,0.07,-0.07,58.2609,12.538,-27.18,CP
4.0686405,1.8373729,2650.095001,3.7548333,84.108766,772.378302,10.1429,4236.0,4.52,0.741921,0.0002958,-0.0002958,0.0777888,-0.0777888,99.40586,-99.40586,0.5705166,-0.5705166,,,,,0.006,-0.006,0.16955,-0.16955,122.3,-122.3,0.1,-0.1,0.0675678,-0.0675678,58.2609,12.538,-27.18,CP
0.5860366,0.8098934,410.5241553,4.906408,26813.10571,3263.672181,9.2872,5579.0,3.67,2.39803,4.9e-06,-4.9e-06,0.0496798,-0.0496798,21.146746,-21.146746,1.6418222,-1.6418222,,,,,0.006,-0.006,6.115,-6.115,135.4,-135.4,0.08,-0.08,0.136922,-0.136922,222.74,-4.999,6.335,PC
1.5502952,2.938,411.0,3.34528,10796.6,2839.0,9.2293,7851.0,4.17,1.86,4.6e-06,-4.6e-06,0.33,-0.33,18.1669,-18.1669,0.145518,-0.145518,,,,,0.006,-0.006,2.913,-2.913,72.9,-72.9,0.07,-0.07,0.05,-0.05,286.668,-7.484,-20.775,FP
1.80709,3.297,450.0,4.86242,7233.01,2569.0,9.11458,6244.0,3.84,2.2,0.00123,-0.00123,1.009,-1.009,2.70834,-2.70834,0.467902,-0.467902,,,,,0.006,-0.006,5.819,-5.819,124.8,-124.8,0.09,-0.09,0.11,-0.11,233.369,-5.049,-28.421,FP
18.6922101,7.765,11126.0,18.1458,282.175,1141.0,9.03609,6277.0,4.09,1.65,0.0001259,-0.0001259,1.008,-1.008,185.114,-185.114,0.786783,-0.786783,,,,,0.006,-0.006,0.812,-0.812,125.8,-125.8,0.09,-0.09,0.07,-0.07,170.732,21.767,15.98,FP
8.0277326,4.284,5705.0,9.06883,248.619,1106.0,9.02855,5962.7,4.38,1.15,1.3e-06,-1.3e-06,0.021,-0.021,19.6569,-19.6569,0.406897,-0.406897,,,,,0.006,-0.006,0.307,-0.307,68.6,-68.6,0.08,-0.08,0.05,-0.05,114.048,16.883,5.076,CP
12.5187279,5.38,2320.0,5.58857,626.362,1393.0,8.9361,5729.0,4.47,0.98,3.16e-05,-3.16e-05,0.2,-0.2,4.46525,-4.46525,0.357814,-0.357814,,,,,0.006,-0.006,0.158,-0.158,131.1,-131.1,0.08,-0.08,0.05,-0.05,84.5362,0.937,-10.171,CP
6.2586065,3.201,813.0,2.51593,232.392,1087.0,8.9361,5729.0,4.47,0.98,1.03e-05,-1.03e-05,0.508,-0.508,34.3389,-34.3389,0.147348,-0.147348,,,,,0.006,-0.006,0.158,-0.158,131.1,-131.1,0.08,-0.08,0.05,-0.05,84.5362,0.937,-10.171,CP
26.3208756,4.414,800.0,2.71349,26.4328,631.0,8.9361,5729.0,4.47,0.98,0.0001272,-0.0001272,0.562,-0.562,0.435205,-0.435205,0.151793,-0.151793,,,,,0.006,-0.006,0.158,-0.158,131.1,-131.1,0.08,-0.08,0.05,-0.05,84.5362,0.937,-10.171,CP
18.795547,4.3425576,470.6731965,2.1597669,48.477077,672.9826313,8.9361,5729.0,4.47,0.977727,0.0001037,-0.0001037,0.4313743,-0.4313743,55.53711,-55.53711,0.8829104,-0.8829104,,,,,0.006,-0.006,0.158,-0.158,131.1,-131.1,0.08,-0.08,0.0483517,-0.0483517,84.5362,0.937,-10.171,CP
1.3206356,1.6000996,1052.4256,34.7561624,3652.258249,1982.71421,9.00558,4919.6,,6.3070302,0.0001541,-0.0001541,0.1169892,-0.1169892,78.95927,-78.95927,34.22737,-34.22737,,,,,0.006,-0.006,5.153,-5.153,59.0,-59.0,,,,,419.435,0.167,11.867,PC
0.64971,2.076,620.0,6.23181,83182.0,4731.0,8.90601,9994.0,4.02,2.59,0.00018,-0.00018,0.328,-0.328,1.19044,-1.19044,0.414634,-0.414634,,,,,0.006,-0.006,6.803,-6.803,756.2,-756.2,0.09,-0.09,0.11,-0.11,395.12,1.467,-4.587,FP
4.4780798,4.513,1054.0,11.3678,31621.7,3715.0,8.86193,7947.0,4.2,1.83,2.57e-05,-2.57e-05,1.431,-1.431,1790.45,-1790.45,3.19802,-3.19802,,,,,0.006,-0.006,1.703,-1.703,323.7,-323.7,0.08,-0.08,0.06,-0.06,238.726,18.077,6.707,PC
3.2887898,3.4367717,7005.72479,10.5135877,759.3373533,1338.839265,10.6103,5800.0,4.28004,1.24175,3e-07,-3e-07,0.0099877,-0.0099877,13.795558,-13.795558,0.5185372,-0.5185372,,,,,0.006,-0.006,0.932,-0.932,,,,,0.0610804,-0.0610804,216.526,63.134,53.433,KP
13.7431084,2.285,5688.0,12.05,84.3234,844.0,8.88797,5941.5,,1.34,1.8e-06,-1.8e-06,0.065,-0.065,298.823,-298.823,,,,,,,0.006,-0.006,0.27,-0.27,161.9,-161.9,,,,,121.182,-4.979,13.371,FP
16.9487087,4.2887767,156467.548,45.2204505,78.263287,758.5937679,8.8523,5894.7,4.37,1.1179,6e-07,-6e-07,0.0011975,-0.0011975,41.571255,-41.571255,2.1992197,-2.1992197,,,,,0.006,-0.006,0.2589,-0.2589,90.3,-90.3,0.08,-0.08,0.0543668,-0.0543668,97.3391,-18.335,66.536,FP
3.3686634,3.012,3288.0,42.2321,9856.24,2775.0,8.64028,7518.0,3.82,2.68,2.19e-05,-2.19e-05,0.601,-0.601,3706.13,-3706.13,4.12898,-4.12898,,,,,0.009,-0.009,3.7665,-3.7665,143.2,-143.2,0.09,-0.09,0.1,-0.1,299.294,6.716,-14.218,FP
